total_words,num_statements,district,is_bank_president,speaker,date,disagreement_score,dissent_chair,num_speakers_in_meeting,year_month,unemployment_rate,year
102,1,St. Louis,True,GDPMR BULLARD,2014-12-17,0.4513576163922114,0.5657085178985912,28,2014-12,5.6,2014
3796,16,St. Louis,True,MR BULLARD,2014-12-17,0.0757920312998099,0.1360028905416409,28,2014-12,5.6,2014
2144,15,Chicago,True,MR EVANS,2014-12-17,0.0551958672679973,0.1043498646194329,28,2014-12,5.34,2014
4549,26,Dallas,True,MR FISHER,2014-12-17,0.0786680122577433,0.1422108382491115,28,2014-12,5.699999999999999,2014
3223,18,Minneapolis,True,MR KOCHERLAKOTA,2014-12-17,0.0802323135038818,0.129219025474204,28,2014-12,3.5250000000000004,2014
2462,4,Richmond,True,MR LACKER,2014-12-17,0.0750492112768842,0.111314841621446,28,2014-12,6.033333333333334,2014
1653,3,Atlanta,True,MR LOCKHART,2014-12-17,0.054493394939634,0.1285346729387475,28,2014-12,6.38,2014
2673,2,Philadelphia,True,MR PLOSSER,2014-12-17,0.0810547403576998,0.1240247442359687,28,2014-12,5.666666666666667,2014
1458,3,Boston,True,MR ROSENGREN,2014-12-17,0.1205792307682186,0.1741867633127892,28,2014-12,5.133333333333334,2014
2663,4,San Francisco,True,MR WILLIAMS,2014-12-17,0.0568523139076643,0.098361713445827,28,2014-12,5.566666666666666,2014
970,2,Kansas City,True,MS GEORGE,2014-12-17,0.1569706735013355,0.2361338896724291,28,2014-12,4.316666666666666,2014
2273,7,Cleveland,True,MS MESTER,2014-12-17,0.0737690231814945,0.1124376857765609,28,2014-12,5.300000000000001,2014
3086,10,New York,True,VICE CHAIRMAN DUDLEY,2014-12-17,0.0625750102903827,0.1207497176255838,28,2014-12,5.7,2014
9542,198,San Francisco,True,CHAIR YELLEN,2015-01-28,0.0601563430588599,0.0,31,2015-01,5.5,2015
4498,19,St. Louis,True,MR BULLARD,2015-01-28,0.0581518375174745,0.1002044617831257,31,2015-01,5.55,2015
4577,25,Chicago,True,MR EVANS,2015-01-28,0.0540209053366981,0.1030816809813386,31,2015-01,5.220000000000001,2015
6247,34,Dallas,True,MR FISHER,2015-01-28,0.0488954138460735,0.0840404043807557,31,2015-01,5.6,2015
5288,37,Minneapolis,True,MR KOCHERLAKOTA,2015-01-28,0.0649503117796097,0.0927773952808146,31,2015-01,3.475,2015
6138,69,Richmond,True,MR LACKER,2015-01-28,0.0320156570162164,0.090460363209494,31,2015-01,5.983333333333333,2015
2006,5,Atlanta,True,MR LOCKHART,2015-01-28,0.0791302777211813,0.1146633211313779,31,2015-01,6.3,2015
4138,16,Philadelphia,True,MR PLOSSER,2015-01-28,0.0433524132590955,0.0941670866676239,31,2015-01,5.6000000000000005,2015
3117,14,Boston,True,MR ROSENGREN,2015-01-28,0.0578544731957731,0.1365736404717372,31,2015-01,5.016666666666667,2015
4301,18,San Francisco,True,MR WILLIAMS,2015-01-28,0.0538223647498296,0.0922810338335861,31,2015-01,5.5,2015
1795,7,Kansas City,True,MS GEORGE,2015-01-28,0.0725418971645364,0.1265572246979897,31,2015-01,4.3,2015
2904,8,Cleveland,True,MS MESTER,2015-01-28,0.0607105079082784,0.1158872542491143,31,2015-01,5.300000000000001,2015
4838,35,New York,True,VICE CHAIRMAN DUDLEY,2015-01-28,0.0398418828575481,0.1011598837405409,31,2015-01,5.7,2015
5116,123,San Francisco,True,CHAIR YELLEN,2015-03-18,0.0835448526878513,0.0,30,2015-03,5.422222222222222,2015
1840,8,St. Louis,True,MR BULLARD,2015-03-18,0.0740300915140979,0.1593090966149541,30,2015-03,5.45,2015
3066,20,Chicago,True,MR EVANS,2015-03-18,0.05265354606382,0.1157597475765531,30,2015-03,5.06,2015
3265,18,Minneapolis,True,MR KOCHERLAKOTA,2015-03-18,0.0631340991396608,0.1083117545759668,30,2015-03,3.45,2015
2587,27,Richmond,True,MR LACKER,2015-03-18,0.0528878776307654,0.1305270238721593,30,2015-03,5.966666666666666,2015
2160,4,Atlanta,True,MR LOCKHART,2015-03-18,0.0603897501723456,0.1369334508768427,30,2015-03,6.14,2015
2687,6,Boston,True,MR ROSENGREN,2015-03-18,0.0535535753702997,0.1537853795714404,30,2015-03,4.866666666666666,2015
3184,11,San Francisco,True,MR WILLIAMS,2015-03-18,0.0454594632125616,0.1018338666701009,30,2015-03,5.422222222222222,2015
1137,3,Kansas City,True,MS GEORGE,2015-03-18,0.090833661308331,0.1711498227410025,30,2015-03,4.3500000000000005,2015
2402,5,Cleveland,True,MS MESTER,2015-03-18,0.0711568313038485,0.1355086316509685,30,2015-03,5.199999999999999,2015
78,1,San Francisco,True,RRPCHAIR YELLEN,2015-03-18,0.3973605655693449,0.3662175763011636,30,2015-03,5.422222222222222,2015
2905,21,New York,True,VICE CHAIRMAN DUDLEY,2015-03-18,0.0549972035095183,0.13039046611247,30,2015-03,5.6,2015
5187,119,San Francisco,True,CHAIR YELLEN,2015-04-29,0.0759702272098347,0.0,27,2015-04,5.355555555555556,2015
3914,10,St. Louis,True,MR BULLARD,2015-04-29,0.0643184633475317,0.1443149466779389,27,2015-04,5.4,2015
2686,28,Chicago,True,MR EVANS,2015-04-29,0.091823767189203,0.1796894279315278,27,2015-04,5.0200000000000005,2015
3947,12,Minneapolis,True,MR KOCHERLAKOTA,2015-04-29,0.0586516622660286,0.1266854200886091,27,2015-04,3.475,2015
2857,18,Richmond,True,MR LACKER,2015-04-29,0.0461196918921305,0.1134963518959577,27,2015-04,5.933333333333334,2015
1800,6,Atlanta,True,MR LOCKHART,2015-04-29,0.0794759263274043,0.1188468372272183,27,2015-04,6.08,2015
2636,12,Boston,True,MR ROSENGREN,2015-04-29,0.0964481438501795,0.2071570143758893,27,2015-04,4.783333333333333,2015
3697,17,San Francisco,True,MR WILLIAMS,2015-04-29,0.0806600726184719,0.1634509708072589,27,2015-04,5.355555555555556,2015
1408,6,Kansas City,True,MS GEORGE,2015-04-29,0.0830526389695555,0.1653567971278878,27,2015-04,4.4,2015
2202,9,Cleveland,True,MS MESTER,2015-04-29,0.0623587360637991,0.1190091769044372,27,2015-04,5.199999999999999,2015
3216,28,New York,True,VICE CHAIRMAN DUDLEY,2015-04-29,0.0492459158610816,0.103199664203215,27,2015-04,5.5,2015
5590,73,San Francisco,True,CHAIR YELLEN,2015-06-17,0.0792787067574603,0.0,25,2015-06,5.255555555555556,2015
2199,4,St. Louis,True,MR BULLARD,2015-06-17,0.0783886473972838,0.1519564584760067,25,2015-06,5.15,2015
1984,2,Chicago,True,MR EVANS,2015-06-17,0.0910624868777921,0.1992104050683978,25,2015-06,4.86,2015
3806,12,Minneapolis,True,MR KOCHERLAKOTA,2015-06-17,0.0790437054009295,0.1295806478371043,25,2015-06,3.475,2015
3429,22,Richmond,True,MR LACKER,2015-06-17,0.0845795300162963,0.1468306306943129,25,2015-06,5.816666666666666,2015
1181,2,Atlanta,True,MR LOCKHART,2015-06-17,0.1010751457405305,0.1745680072105818,25,2015-06,5.94,2015
1742,6,Boston,True,MR ROSENGREN,2015-06-17,0.0596936032868697,0.1570553465249796,25,2015-06,4.616666666666666,2015
3419,23,San Francisco,True,MR WILLIAMS,2015-06-17,0.0452486885291886,0.129522087957132,25,2015-06,5.255555555555556,2015
1460,4,Kansas City,True,MS GEORGE,2015-06-17,0.0766762081277402,0.1389866246522961,25,2015-06,4.366666666666666,2015
2583,3,Cleveland,True,MS MESTER,2015-06-17,0.0637928759882312,0.1202055698691406,25,2015-06,5.050000000000001,2015
2848,20,New York,True,VICE CHAIRMAN DUDLEY,2015-06-17,0.0793231941331675,0.1484968639554903,25,2015-06,5.3,2015
5030,119,San Francisco,True,CHAIR YELLEN,2015-07-29,0.0957205259327624,0.0,30,2015-07,5.199999999999999,2015
2640,5,St. Louis,True,MR BULLARD,2015-07-29,0.0652127388248501,0.1635055123321985,30,2015-07,4.95,2015
2428,16,Chicago,True,MR EVANS,2015-07-29,0.0641717266604511,0.1458694559030644,30,2015-07,4.779999999999999,2015
1284,4,Philadelphia,True,MR HARKER,2015-07-29,0.1032758116865486,0.1968499571957223,30,2015-07,5.3,2015
5013,29,Minneapolis,True,MR KOCHERLAKOTA,2015-07-29,0.0487915125350878,0.1209390402531619,30,2015-07,3.45,2015
2390,17,Richmond,True,MR LACKER,2015-07-29,0.0537680487464535,0.1303655121385287,30,2015-07,5.716666666666666,2015
1901,6,Atlanta,True,MR LOCKHART,2015-07-29,0.0656341062333576,0.1559819120139807,30,2015-07,5.88,2015
3026,9,Boston,True,MR ROSENGREN,2015-07-29,0.0867672197548046,0.2115304901638348,30,2015-07,4.533333333333333,2015
3631,12,San Francisco,True,MR WILLIAMS,2015-07-29,0.0544694604463535,0.1248055488026983,30,2015-07,5.199999999999999,2015
1013,3,Kansas City,True,MS GEORGE,2015-07-29,0.0858506754007076,0.1897371680049975,30,2015-07,4.333333333333333,2015
3986,6,Cleveland,True,MS MESTER,2015-07-29,0.037277137612742,0.1041629216396597,30,2015-07,5.0,2015
4219,25,New York,True,VICE CHAIRMAN DUDLEY,2015-07-29,0.063644704663815,0.1502576484047262,30,2015-07,5.1,2015
4536,89,San Francisco,True,CHAIR YELLEN,2015-09-17,0.0749522149915131,0.0,27,2015-09,5.122222222222223,2015
3253,20,St. Louis,True,MR BULLARD,2015-09-17,0.0480681413535953,0.1307492099280522,27,2015-09,4.699999999999999,2015
2670,16,Chicago,True,MR EVANS,2015-09-17,0.0925982433983924,0.1607124538812394,27,2015-09,4.68,2015
1202,3,Philadelphia,True,MR HARKER,2015-09-17,0.1419321963222992,0.1938508733497609,27,2015-09,5.1000000000000005,2015
2001,4,Dallas,True,MR KAPLAN,2015-09-17,0.1174942886478097,0.1913695012692018,27,2015-09,5.25,2015
3905,17,Minneapolis,True,MR KOCHERLAKOTA,2015-09-17,0.0816111224749841,0.1556458293922707,27,2015-09,3.4,2015
3234,12,Richmond,True,MR LACKER,2015-09-17,0.0632594133174305,0.1394608718710668,27,2015-09,5.583333333333333,2015
1374,4,Atlanta,True,MR LOCKHART,2015-09-17,0.0931475354964639,0.1252542753608463,27,2015-09,5.76,2015
1897,7,Boston,True,MR ROSENGREN,2015-09-17,0.0722830055268426,0.1608336438713823,27,2015-09,4.416666666666667,2015
3797,11,San Francisco,True,MR WILLIAMS,2015-09-17,0.0677967417239515,0.1130719587877618,27,2015-09,5.122222222222223,2015
1204,3,Kansas City,True,MS GEORGE,2015-09-17,0.0835992958991411,0.1578113716960145,27,2015-09,4.283333333333333,2015
2874,3,Cleveland,True,MS MESTER,2015-09-17,0.0546613559156362,0.1144088453848904,27,2015-09,5.0,2015
2757,15,New York,True,VICE CHAIRMAN DUDLEY,2015-09-17,0.0589026221927229,0.124645041486454,27,2015-09,4.9,2015
5823,138,San Francisco,True,CHAIR YELLEN,2015-10-28,0.0708421950630487,0.0,30,2015-10,5.077777777777778,2015
4850,10,St. Louis,True,MR BULLARD,2015-10-28,0.0811036027959372,0.1410387411130623,30,2015-10,4.6,2015
4392,25,Chicago,True,MR EVANS,2015-10-28,0.0684057193408244,0.1284918265944605,30,2015-10,4.64,2015
1235,4,Philadelphia,True,MR HARKER,2015-10-28,0.1077512346411985,0.1610708234392114,30,2015-10,5.033333333333333,2015
3202,7,Dallas,True,MR KAPLAN,2015-10-28,0.0946049912202763,0.1576767368218187,30,2015-10,5.25,2015
6277,27,Minneapolis,True,MR KOCHERLAKOTA,2015-10-28,0.0618633601014,0.1068019921128072,30,2015-10,3.425,2015
2138,12,Richmond,True,MR LACKER,2015-10-28,0.0612829421303836,0.1019037872173111,30,2015-10,5.483333333333333,2015
1933,14,Atlanta,True,MR LOCKHART,2015-10-28,0.0726417241514297,0.0986035323634558,30,2015-10,5.68,2015
2074,7,Boston,True,MR ROSENGREN,2015-10-28,0.0655354112295515,0.1514341444846966,30,2015-10,4.383333333333334,2015
4117,22,San Francisco,True,MR WILLIAMS,2015-10-28,0.0556041739820158,0.1059254128799863,30,2015-10,5.077777777777778,2015
1175,2,Kansas City,True,MS GEORGE,2015-10-28,0.149522124880296,0.2217579780851968,30,2015-10,4.3,2015
4350,11,Cleveland,True,MS MESTER,2015-10-28,0.0552076768092715,0.1049144378893801,30,2015-10,5.0,2015
5105,33,New York,True,VICE CHAIRMAN DUDLEY,2015-10-28,0.0602231871977645,0.1035607804207519,30,2015-10,4.9,2015
3647,72,San Francisco,True,CHAIR YELLEN,2015-12-16,0.0908752996087178,0.0,26,2015-12,5.011111111111111,2015
3160,17,St. Louis,True,MR BULLARD,2015-12-16,0.0610528976466713,0.1549595870238788,26,2015-12,4.4,2015
2006,12,Chicago,True,MR EVANS,2015-12-16,0.0498250214203823,0.1361504393431891,26,2015-12,4.7,2015
1463,3,Philadelphia,True,MR HARKER,2015-12-16,0.0850959220814815,0.1996076647752611,26,2015-12,4.966666666666666,2015
2527,2,Dallas,True,MR KAPLAN,2015-12-16,0.1990324012001059,0.2906793707401192,26,2015-12,5.25,2015
1421,8,Richmond,True,MR LACKER,2015-12-16,0.081132648662567,0.1677045138843096,26,2015-12,5.383333333333333,2015
1204,2,Atlanta,True,MR LOCKHART,2015-12-16,0.0815970433463332,0.1925598615395548,26,2015-12,5.6,2015
1194,2,Boston,True,MR ROSENGREN,2015-12-16,0.0973154654976059,0.1992081847125583,26,2015-12,4.283333333333333,2015
1926,7,San Francisco,True,MR WILLIAMS,2015-12-16,0.0935716561859566,0.195892173347739,26,2015-12,5.011111111111111,2015
1122,2,Kansas City,True,MS GEORGE,2015-12-16,0.1243102961600652,0.2691997410260629,26,2015-12,4.333333333333333,2015
2052,3,Cleveland,True,MS MESTER,2015-12-16,0.067173913679154,0.1458404222062004,26,2015-12,5.050000000000001,2015
2653,4,New York,True,VICE CHAIRMAN DUDLEY,2015-12-16,0.0654868499454168,0.1355684592864621,26,2015-12,4.8,2015
6707,201,San Francisco,True,CHAIR YELLEN,2016-01-27,0.083843091501278,0.0,35,2016-01,4.988888888888889,2016
3794,31,St. Louis,True,MR BULLARD,2016-01-27,0.0625720847784329,0.0984050853634617,35,2016-01,4.35,2016
3612,37,Chicago,True,MR EVANS,2016-01-27,0.0411282188604184,0.095850662240011,35,2016-01,4.7,2016
1490,4,Philadelphia,True,MR HARKER,2016-01-27,0.1186535402552789,0.1980985289634342,35,2016-01,4.9,2016
3162,13,Dallas,True,MR KAPLAN,2016-01-27,0.088629407482986,0.159470013133929,35,2016-01,5.25,2016
1328,8,Minneapolis,True,MR KASHKARI,2016-01-27,0.0837001397985962,0.1395659383071639,35,2016-01,3.45,2016
3608,29,Richmond,True,MR LACKER,2016-01-27,0.0453296880063361,0.1121427707829962,35,2016-01,5.3,2016
2680,14,Atlanta,True,MR LOCKHART,2016-01-27,0.0546414011583454,0.1213489103045878,35,2016-01,5.5600000000000005,2016
2443,7,Boston,True,MR ROSENGREN,2016-01-27,0.0733084013529935,0.1808174026706061,35,2016-01,4.233333333333333,2016
3830,19,San Francisco,True,MR WILLIAMS,2016-01-27,0.0707750002295553,0.1274463726149917,35,2016-01,4.988888888888889,2016
1552,6,Kansas City,True,MS GEORGE,2016-01-27,0.0879538277765988,0.1546594365837303,35,2016-01,4.366666666666666,2016
4581,10,Cleveland,True,MS MESTER,2016-01-27,0.0615286501416323,0.1149802929676184,35,2016-01,5.1,2016
4211,29,New York,True,VICE CHAIRMAN DUDLEY,2016-01-27,0.0643326528636523,0.1258446372066022,35,2016-01,4.8,2016
2903,66,San Francisco,True,CHAIR YELLEN,2016-03-16,0.0756925606955266,0.0,26,2016-03,4.922222222222222,2016
3001,20,St. Louis,True,MR BULLARD,2016-03-16,0.0734045732707651,0.1633341021811427,26,2016-03,4.25,2016
1750,7,Chicago,True,MR EVANS,2016-03-16,0.0601206616271254,0.15299748587418,26,2016-03,4.68,2016
1418,4,Philadelphia,True,MR HARKER,2016-03-16,0.1046673055872426,0.1808965460474845,26,2016-03,4.933333333333334,2016
1475,2,Dallas,True,MR KAPLAN,2016-03-16,0.1352439993537239,0.2365153133761445,26,2016-03,5.25,2016
724,2,Minneapolis,True,MR KASHKARI,2016-03-16,0.1269269303225106,0.2215147980758978,26,2016-03,3.5,2016
2168,7,Richmond,True,MR LACKER,2016-03-16,0.0638054216746712,0.0978660067709692,26,2016-03,5.2,2016
1245,3,Atlanta,True,MR LOCKHART,2016-03-16,0.091635632176271,0.1542339516890389,26,2016-03,5.42,2016
1226,3,Boston,True,MR ROSENGREN,2016-03-16,0.0714940541571911,0.173285877512875,26,2016-03,4.116666666666666,2016
4536,25,San Francisco,True,MR WILLIAMS,2016-03-16,0.0727090980630388,0.1276214522085464,26,2016-03,4.922222222222222,2016
1704,3,Kansas City,True,MS GEORGE,2016-03-16,0.0704199390265815,0.1445646333931443,26,2016-03,4.45,2016
2559,2,Cleveland,True,MS MESTER,2016-03-16,0.0573206866365929,0.1224109379349043,26,2016-03,5.05,2016
3066,15,New York,True,VICE CHAIRMAN DUDLEY,2016-03-16,0.0826272667204509,0.1195343526943779,26,2016-03,4.8,2016
3211,88,San Francisco,True,CHAIR YELLEN,2016-04-27,0.1011320651010844,0.0,30,2016-04,4.9,2016
4208,16,St. Louis,True,MR BULLARD,2016-04-27,0.0585101094479361,0.1670307756095119,30,2016-04,4.25,2016
893,1,New York,True,MR DUDLEY,2016-04-27,0.1688284887337415,0.3088068996210563,30,2016-04,4.8,2016
2475,4,Chicago,True,MR EVANS,2016-04-27,0.0455079926784715,0.147105403321328,30,2016-04,4.659999999999999,2016
1458,5,Philadelphia,True,MR HARKER,2016-04-27,0.0924331623356184,0.1563172991476621,30,2016-04,4.966666666666667,2016
2461,4,Dallas,True,MR KAPLAN,2016-04-27,0.1074201524187152,0.1857141519646225,30,2016-04,5.3,2016
1251,3,Minneapolis,True,MR KASHKARI,2016-04-27,0.0892958475136587,0.1767408076064887,30,2016-04,3.525,2016
2643,10,Richmond,True,MR LACKER,2016-04-27,0.0574676322839969,0.1382466428045616,30,2016-04,5.116666666666666,2016
1932,4,Atlanta,True,MR LOCKHART,2016-04-27,0.0626518023798016,0.1372190914813944,30,2016-04,5.38,2016
2703,5,Boston,True,MR ROSENGREN,2016-04-27,0.0674082786167332,0.1838660298081715,30,2016-04,4.066666666666667,2016
3029,10,San Francisco,True,MR WILLIAMS,2016-04-27,0.0690008030609813,0.1523142486156584,30,2016-04,4.9,2016
1632,3,Kansas City,True,MS GEORGE,2016-04-27,0.0748645551487532,0.1554788976625152,30,2016-04,4.5,2016
3037,3,Cleveland,True,MS MESTER,2016-04-27,0.0566516741106282,0.1473045697269132,30,2016-04,5.0,2016
3508,13,New York,True,VICE CHAIRMAN DUDLEY,2016-04-27,0.0742247782262445,0.1661157084016921,30,2016-04,4.8,2016
3054,65,San Francisco,True,CHAIR YELLEN,2016-06-15,0.1010318888126047,0.0,26,2016-06,4.866666666666666,2016
3158,18,St. Louis,True,MR BULLARD,2016-06-15,0.1044871348158242,0.2170952977835512,26,2016-06,4.35,2016
2122,4,Chicago,True,MR EVANS,2016-06-15,0.0847069215436064,0.2054085023535857,26,2016-06,4.6,2016
1308,5,Philadelphia,True,MR HARKER,2016-06-15,0.0820688931919154,0.1574194540433922,26,2016-06,4.966666666666667,2016
1849,3,Dallas,True,MR KAPLAN,2016-06-15,0.0940544661052611,0.1969377457720575,26,2016-06,5.4,2016
836,6,Minneapolis,True,MR KASHKARI,2016-06-15,0.1148335021919174,0.2213925283436286,26,2016-06,3.575,2016
2888,10,Richmond,True,MR LACKER,2016-06-15,0.0913792133942353,0.1495029129066757,26,2016-06,5.066666666666666,2016
1299,3,Atlanta,True,MR LOCKHART,2016-06-15,0.0921926496432578,0.1394470444100745,26,2016-06,5.36,2016
1067,2,Boston,True,MR ROSENGREN,2016-06-15,0.0986024874539753,0.2208850302138186,26,2016-06,4.0,2016
2824,6,San Francisco,True,MR WILLIAMS,2016-06-15,0.0603247728753019,0.1455597568940116,26,2016-06,4.866666666666666,2016
925,2,Kansas City,True,MS GEORGE,2016-06-15,0.1169718499555965,0.2143226204643002,26,2016-06,4.583333333333333,2016
2512,2,Cleveland,True,MS MESTER,2016-06-15,0.0734292518787795,0.1767209721167966,26,2016-06,5.0,2016
3846,22,New York,True,VICE CHAIRMAN DUDLEY,2016-06-15,0.0453126973806634,0.1267363795522174,26,2016-06,4.9,2016
4241,92,San Francisco,True,CHAIR YELLEN,2016-07-27,0.0714497836614724,0.0,33,2016-07,4.833333333333333,2016
2437,8,St. Louis,True,MR BULLARD,2016-07-27,0.0942855658805066,0.1658548049268778,33,2016-07,4.35,2016
2950,9,Chicago,True,MR EVANS,2016-07-27,0.0628950883887914,0.0978475147279247,33,2016-07,4.5600000000000005,2016
1354,5,Philadelphia,True,MR HARKER,2016-07-27,0.1739299796976299,0.2148519228362776,33,2016-07,4.966666666666667,2016
2549,7,Dallas,True,MR KAPLAN,2016-07-27,0.0662161293803075,0.11389952429891,33,2016-07,5.4,2016
1356,4,Minneapolis,True,MR KASHKARI,2016-07-27,0.0942202009518796,0.1352910729886711,33,2016-07,3.575,2016
4571,23,Richmond,True,MR LACKER,2016-07-27,0.053432526000488,0.1069029146716227,33,2016-07,5.066666666666666,2016
1721,3,Atlanta,True,MR LOCKHART,2016-07-27,0.0758231508466678,0.1205303531276908,33,2016-07,5.36,2016
3038,8,Boston,True,MR ROSENGREN,2016-07-27,0.0582201301719255,0.1300231468811618,33,2016-07,3.966666666666667,2016
4198,11,San Francisco,True,MR WILLIAMS,2016-07-27,0.0749676929194202,0.1089406860190341,33,2016-07,4.833333333333333,2016
1579,2,Kansas City,True,MS GEORGE,2016-07-27,0.1186974373301277,0.1497191955192928,33,2016-07,4.6000000000000005,2016
4224,4,Cleveland,True,MS MESTER,2016-07-27,0.0753792860391118,0.1001689548107233,33,2016-07,5.0,2016
5260,30,New York,True,VICE CHAIRMAN DUDLEY,2016-07-27,0.0597786230211081,0.0913021423060163,33,2016-07,4.9,2016
3202,71,San Francisco,True,CHAIR YELLEN,2016-09-21,0.066542525465455,0.0,28,2016-09,4.7444444444444445,2016
2008,9,St. Louis,True,MR BULLARD,2016-09-21,0.0846892171991761,0.1669144540381705,28,2016-09,4.3,2016
3146,6,Chicago,True,MR EVANS,2016-09-21,0.067263790465157,0.1270017018535875,28,2016-09,4.46,2016
1544,2,Philadelphia,True,MR HARKER,2016-09-21,0.1021208526416815,0.1616425935592561,28,2016-09,4.933333333333334,2016
1987,5,Dallas,True,MR KAPLAN,2016-09-21,0.1105017578699973,0.194471120516134,28,2016-09,5.449999999999999,2016
955,2,Minneapolis,True,MR KASHKARI,2016-09-21,0.0993179695607797,0.1474813252993039,28,2016-09,3.575,2016
2486,5,Richmond,True,MR LACKER,2016-09-21,0.0858947453278198,0.1448722587681198,28,2016-09,5.05,2016
1448,4,Atlanta,True,MR LOCKHART,2016-09-21,0.0996337351608344,0.1321166516273767,28,2016-09,5.36,2016
1304,8,Boston,True,MR ROSENGREN,2016-09-21,0.1176277033533869,0.1990424422753358,28,2016-09,3.883333333333333,2016
3162,12,San Francisco,True,MR WILLIAMS,2016-09-21,0.0765291004278458,0.1514200828441121,28,2016-09,4.7444444444444445,2016
1384,5,Kansas City,True,MS GEORGE,2016-09-21,0.0806890624258181,0.1400374464373889,28,2016-09,4.55,2016
2737,2,Cleveland,True,MS MESTER,2016-09-21,0.0690396166377791,0.1290390101765075,28,2016-09,5.1,2016
3550,16,New York,True,VICE CHAIRMAN DUDLEY,2016-09-21,0.0612995584698961,0.1183553642271499,28,2016-09,5.0,2016
4408,86,San Francisco,True,CHAIR YELLEN,2016-11-02,0.1057335652256025,0.0,31,2016-11,4.633333333333334,2016
1680,3,St. Louis,True,MR BULLARD,2016-11-02,0.0831102729782516,0.1606160461559674,31,2016-11,4.2,2016
2829,10,Chicago,True,MR EVANS,2016-11-02,0.0605212713758374,0.132385890825889,31,2016-11,4.42,2016
2006,3,Philadelphia,True,MR HARKER,2016-11-02,0.0639038357379574,0.1539263296686189,31,2016-11,4.9,2016
2108,10,Dallas,True,MR KAPLAN,2016-11-02,0.0923728029364461,0.177052027842142,31,2016-11,5.4,2016
1608,4,Minneapolis,True,MR KASHKARI,2016-11-02,0.085540500148767,0.138339541384574,31,2016-11,3.575,2016
3071,25,Richmond,True,MR LACKER,2016-11-02,0.0606894721718633,0.1647292686889855,31,2016-11,4.983333333333333,2016
1287,4,Atlanta,True,MR LOCKHART,2016-11-02,0.0600269419121919,0.1498947717640139,31,2016-11,5.3,2016
2303,8,Boston,True,MR ROSENGREN,2016-11-02,0.0539795130779036,0.1584736283061443,31,2016-11,3.8166666666666655,2016
3069,10,San Francisco,True,MR WILLIAMS,2016-11-02,0.0770810249336451,0.1512487980879714,31,2016-11,4.633333333333334,2016
1538,3,Kansas City,True,MS GEORGE,2016-11-02,0.1008094262743046,0.1930745800530142,31,2016-11,4.466666666666666,2016
3512,4,Cleveland,True,MS MESTER,2016-11-02,0.0762744082741647,0.144771685557932,31,2016-11,5.15,2016
3913,12,New York,True,VICE CHAIRMAN DUDLEY,2016-11-02,0.0784243848103789,0.1755289052033044,31,2016-11,4.9,2016
3142,72,San Francisco,True,CHAIR YELLEN,2016-12-14,0.0873691944518484,0.5528098171042043,31,2016-12,4.577777777777778,2016
3261,30,St. Louis,True,MR BULLARD,2016-12-14,0.0616765569115448,0.6459402521720133,31,2016-12,4.1,2016
1234,4,Chicago,True,MR EVANS,2016-12-14,0.0851292927026678,0.6097945434035148,31,2016-12,4.3,2016
1070,2,Philadelphia,True,MR HARKER,2016-12-14,0.1487022669045514,0.6740833499493004,31,2016-12,4.833333333333333,2016
1513,6,Dallas,True,MR KAPLAN,2016-12-14,0.2041656624191644,0.6526599785163426,31,2016-12,5.35,2016
1287,3,Minneapolis,True,MR KASHKARI,2016-12-14,0.0919850454238924,0.6005655025626644,31,2016-12,3.5250000000000004,2016
2532,12,Richmond,True,MR LACKER,2016-12-14,0.0625106756346555,0.6478124231963014,31,2016-12,4.916666666666667,2016
1211,4,Atlanta,True,MR LOCKHART,2016-12-14,0.0852419928462194,0.6069463085220541,31,2016-12,5.220000000000001,2016
1290,4,Boston,True,MR ROSENGREN,2016-12-14,0.0857437765904218,0.6656669933439405,31,2016-12,3.8,2016
1948,14,San Francisco,True,MR WILLIAMS,2016-12-14,0.0767529576781409,0.6375862849502837,31,2016-12,4.577777777777778,2016
973,2,Kansas City,True,MS GEORGE,2016-12-14,0.0942852874210806,0.5858851745327371,31,2016-12,4.366666666666667,2016
2586,5,Cleveland,True,MS MESTER,2016-12-14,0.0647985124026276,0.6307730918869199,31,2016-12,5.15,2016
3257,16,New York,True,VICE CHAIRMAN DUDLEY,2016-12-14,0.073439287298171,0.6135253898242995,31,2016-12,4.8,2016
4061,91,San Francisco,True,CHAIR YELLEN,2017-02-01,0.1271824701443277,0.0,28,2017-02,4.444444444444445,2017
1669,11,St. Louis,True,MR BULLARD,2017-02-01,0.0657135171940662,0.193166588416384,28,2017-02,3.9,2017
1126,6,Chicago,True,MR EVANS,2017-02-01,0.0828270230120801,0.2355027403511337,28,2017-02,4.0600000000000005,2017
820,3,Philadelphia,True,MR HARKER,2017-02-01,0.1131080522156092,0.2155107622976579,28,2017-02,4.733333333333333,2017
2158,11,Dallas,True,MR KAPLAN,2017-02-01,0.1134055849620906,0.2507292314734897,28,2017-02,5.2,2017
1094,9,Minneapolis,True,MR KASHKARI,2017-02-01,0.0852984554002737,0.2075541777463037,28,2017-02,3.425,2017
3458,19,Richmond,True,MR LACKER,2017-02-01,0.1176453159066822,0.2290132458129939,28,2017-02,4.75,2017
1337,4,Boston,True,MR ROSENGREN,2017-02-01,0.1048092118836688,0.27502938783593,28,2017-02,3.733333333333333,2017
