date,year,month,quarter,speaker,position,short_name,greeting,briefer_dummy,bucket_1,bucket_2,bucket_3,bucket_4,total,bucket1_perc,bucket2_perc,bucket3_perc,bucket4_perc,speak_count,speak_length,avg_next_speaker_length,avg_next_speaker_gender,laughter_sum,first_to_introduce_topic,sum_interrupted,sum_interrupter,sum_hedge,avg_day_sentiment,avg_sentiment_per_speaker,dissenter_dummy,total_yes_vote,total_no_vote,total_vote,perc_disset_vote,Attendees,Male,Female,Percent.Male.Att,Percent.Female.Att,ATT.NOT.VOTERS,Female.Voters,Male.Voters,Female.NON.Voters,Male.NON.Voters,Number.of.Voters,percent_fem_voter,percent_male_voter,Number.of.NonVoters,percent_female_NONvoters,percent_male_NONvoters,Total.Voters,voter_dummy,fin_crisis,econ_crisis,target_upper,target_lower,target_mid,chair,b1_dummy,b2_dummy,b3_dummy,b4_dummy,fem_dummy,pol_dummy,epu,mpu,shawdow_i_rate
9/26/1995,1995,9,3,mr kohn,secretary and economist,kohn,Mr,1,18,9,5,19,51,0.352941176,0.176470588,0.098039216,0.37254902,7,6063,924.5714286,0.571428571,0,0,0,3,16,0.039127231,0.089133772,NA,11,0,11,0,51,43,8,0.843137255,0.156862745,40,3,8,0,0,11,0.272727273,0.727272727,0,NA,NA,11,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,53.49117021,32.48447844,5.541904535
9/26/1995,1995,9,3,mr truman,economist,truman,Mr,1,18,9,5,19,51,0.352941176,0.176470588,0.098039216,0.37254902,6,2267,129.5,0.833333333,1,0,0,2,12,0.039127231,0.036099086,NA,11,0,11,0,51,43,8,0.843137255,0.156862745,40,3,8,0,0,11,0.272727273,0.727272727,0,NA,NA,11,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,53.49117021,32.48447844,5.541904535
9/26/1995,1995,9,3,mr fisher,system open market account manager,fisher,Mr,1,18,9,5,19,51,0.352941176,0.176470588,0.098039216,0.37254902,16,4942,131.0555556,0.777777778,0,1,0,3,10,0.039127231,0.065285426,NA,11,0,11,0,51,43,8,0.843137255,0.156862745,40,3,8,0,0,11,0.272727273,0.727272727,0,NA,NA,11,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,53.49117021,32.48447844,5.541904535
1/31/1996,1996,1,1,mr lindsey,governor,lindsey,Mr,1,17,8,5,20,50,0.34,0.16,0.1,0.4,10,10125,259.3,0.9,0,0,1,3,14,0.031335148,0.061217868,0,10,0,10,0,50,43,7,0.86,0.14,40,2,7,0,0,9,0.222222222,0.777777778,0,NA,NA,9,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,1,116.6893102,138.4709603,5.025643757
1/31/1996,1996,1,1,mr stockton,associate economist,stockton,Mr,1,17,8,5,20,50,0.34,0.16,0.1,0.4,5,1687,134.8,1,0,0,0,2,5,0.031335148,0.052155614,NA,10,0,10,0,50,43,7,0.86,0.14,40,2,7,0,0,9,0.222222222,0.777777778,0,NA,NA,9,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,116.6893102,138.4709603,5.025643757
1/31/1996,1996,1,1,mr slifman,associate director,slifman,Mr,1,17,8,5,20,50,0.34,0.16,0.1,0.4,1,25,25,1,0,1,0,0,0,0.031335148,0,NA,10,0,10,0,50,43,7,0.86,0.14,40,2,7,0,0,9,0.222222222,0.777777778,0,NA,NA,9,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,116.6893102,138.4709603,5.025643757
1/31/1996,1996,1,1,mr prell,economist,prell,Mr,1,17,8,5,20,50,0.34,0.16,0.1,0.4,15,7583,338.2666667,0.866666667,0,0,0,3,16,0.031335148,0.030397608,NA,10,0,10,0,50,43,7,0.86,0.14,40,2,7,0,0,9,0.222222222,0.777777778,0,NA,NA,9,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,116.6893102,138.4709603,5.025643757
1/31/1996,1996,1,1,mr lindsey,associate economist,lindsey,Mr,1,17,8,5,20,50,0.34,0.16,0.1,0.4,10,10125,259.3,0.9,0,0,1,3,14,0.031335148,0.061217868,0,10,0,10,0,50,43,7,0.86,0.14,40,2,7,0,0,9,0.222222222,0.777777778,0,NA,NA,9,1,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,116.6893102,138.4709603,5.025643757
1/31/1996,1996,1,1,mr kohn,secretary and economist,kohn,Mr,1,17,8,5,20,50,0.34,0.16,0.1,0.4,15,7288,633.4210526,1,0,2,0,2,14,0.031335148,0.013968846,NA,10,0,10,0,50,43,7,0.86,0.14,40,2,7,0,0,9,0.222222222,0.777777778,0,NA,NA,9,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,116.6893102,138.4709603,5.025643757
1/31/1996,1996,1,1,mr truman,economist,truman,Mr,1,17,8,5,20,50,0.34,0.16,0.1,0.4,3,605,31,1,0,0,0,2,1,0.031335148,0.042592593,NA,10,0,10,0,50,43,7,0.86,0.14,40,2,7,0,0,9,0.222222222,0.777777778,0,NA,NA,9,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,116.6893102,138.4709603,5.025643757
11/13/1996,1996,11,4,mr lindsey,associate economist,lindsey,Mr,1,19,10,3,18,50,0.38,0.2,0.06,0.36,5,7468,99.4,1,2,0,0,1,12,0.048377197,0.102373813,0,12,0,12,0,50,43,7,0.86,0.14,38,3,8,0,0,11,0.272727273,0.727272727,0,NA,NA,11,1,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,62.45230494,31.46277412,5.197881307
11/13/1996,1996,11,4,mr prell,economist,prell,Mr,1,19,10,3,18,50,0.38,0.2,0.06,0.36,16,7739,1069.882353,0.882352941,1,0,1,1,30,0.048377197,0.153366334,NA,12,0,12,0,50,43,7,0.86,0.14,38,3,8,0,0,11,0.272727273,0.727272727,0,NA,NA,11,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,62.45230494,31.46277412,5.197881307
11/13/1996,1996,11,4,mr lindsey,governor,lindsey,Mr,1,19,10,3,18,50,0.38,0.2,0.06,0.36,5,7468,99.4,1,2,0,0,1,12,0.048377197,0.102373813,0,12,0,12,0,50,43,7,0.86,0.14,38,3,8,0,0,11,0.272727273,0.727272727,0,NA,NA,11,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,1,62.45230494,31.46277412,5.197881307
12/17/1996,1996,12,4,mr kohn,secretary and economist,kohn,Mr,1,19,9,5,18,51,0.37254902,0.176470588,0.098039216,0.352941176,4,1166,244,1,0,1,0,1,0,0.060003795,0.097695035,NA,12,0,12,0,51,46,5,0.901960784,0.098039216,39,3,8,0,0,11,0.272727273,0.727272727,0,NA,NA,11,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,62.99679184,60.65491913,5.224913309
12/17/1996,1996,12,4,mr prell,economist,prell,Mr,1,19,9,5,18,51,0.37254902,0.176470588,0.098039216,0.352941176,10,2056,84.6,1,0,1,1,1,4,0.060003795,0.047118166,NA,12,0,12,0,51,46,5,0.901960784,0.098039216,39,3,8,0,0,11,0.272727273,0.727272727,0,NA,NA,11,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,62.99679184,60.65491913,5.224913309
12/17/1996,1996,12,4,mr truman,economist,truman,Mr,1,19,9,5,18,51,0.37254902,0.176470588,0.098039216,0.352941176,1,25,116,1,0,0,0,1,0,0.060003795,0,NA,12,0,12,0,51,46,5,0.901960784,0.098039216,39,3,8,0,0,11,0.272727273,0.727272727,0,NA,NA,11,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,62.99679184,60.65491913,5.224913309
3/26/1996,1996,3,1,mr prell,economist,prell,Mr,1,17,9,5,16,47,0.361702128,0.191489362,0.106382979,0.340425532,12,3764,161.75,1,0,1,0,1,7,0.038701515,0.066021814,NA,10,0,10,0,47,42,5,0.893617021,0.106382979,37,2,7,0,0,9,0.222222222,0.777777778,0,NA,NA,9,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,80.61006604,68.22388146,5.151580361
3/26/1996,1996,3,1,gdpmr prell,economist,prell,Mr,1,17,9,5,16,47,0.361702128,0.191489362,0.106382979,0.340425532,1,602,22,1,0,0,0,1,0,0.038701515,0.019607843,NA,10,0,10,0,47,42,5,0.893617021,0.106382979,37,2,7,0,0,9,0.222222222,0.777777778,0,NA,NA,9,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,80.61006604,68.22388146,5.151580361
3/26/1996,1996,3,1,mr kohn,secretary and economist,kohn,Mr,1,17,9,5,16,47,0.361702128,0.191489362,0.106382979,0.340425532,1,358,53,1,0,0,0,1,3,0.038701515,0.142857143,NA,10,0,10,0,47,42,5,0.893617021,0.106382979,37,2,7,0,0,9,0.222222222,0.777777778,0,NA,NA,9,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,80.61006604,68.22388146,5.151580361
5/21/1996,1996,5,2,mr prell,economist,prell,Mr,1,17,11,5,17,50,0.34,0.22,0.1,0.34,24,11109,210.7777778,0.962962963,0,2,0,4,31,0.034238139,0.033242139,NA,10,0,10,0,50,43,7,0.86,0.14,40,2,7,0,0,9,0.222222222,0.777777778,0,NA,NA,9,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,74.73056783,57.68786295,5.151295131
5/21/1996,1996,5,2,mr kohn,secretary and economist,kohn,Mr,1,17,11,5,17,50,0.34,0.22,0.1,0.34,11,3406,1023.363636,0.909090909,0,2,2,4,6,0.034238139,0.149213944,NA,10,0,10,0,50,43,7,0.86,0.14,40,2,7,0,0,9,0.222222222,0.777777778,0,NA,NA,9,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,74.73056783,57.68786295,5.151295131
5/21/1996,1996,5,2,mr truman,economist,truman,Mr,1,17,11,5,17,50,0.34,0.22,0.1,0.34,4,1210,102,1,1,0,1,4,2,0.034238139,0.112601626,NA,10,0,10,0,50,43,7,0.86,0.14,40,2,7,0,0,9,0.222222222,0.777777778,0,NA,NA,9,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,74.73056783,57.68786295,5.151295131
7/3/1996,1996,7,3,mr prell,economist,prell,Mr,1,19,10,6,24,59,0.322033898,0.169491525,0.101694915,0.406779661,1,10220,135.90625,0.9375,4,3,0,3,64,0.042602889,0.042998151,NA,11,1,12,0.083333333,59,49,10,0.830508475,0.169491525,47,3,8,0,0,11,0.272727273,0.727272727,0,NA,NA,11,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,64.63349734,92.13380976,5.385405618
7/3/1996,1996,7,3,mr lindsey,associate economist,lindsey,Mr,1,19,10,6,24,59,0.322033898,0.169491525,0.101694915,0.406779661,35,25864,276.8461538,0.846153846,10,2,1,3,32,0.042602889,0.07965404,0,11,1,12,0.083333333,59,49,10,0.830508475,0.169491525,47,3,8,0,0,11,0.272727273,0.727272727,0,NA,NA,11,1,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,64.63349734,92.13380976,5.385405618
7/3/1996,1996,7,3,mr kohn,secretary and economist,kohn,Mr,1,19,10,6,24,59,0.322033898,0.169491525,0.101694915,0.406779661,9,6080,1231.333333,1,0,3,0,2,9,0.042602889,0.052329089,NA,11,1,12,0.083333333,59,49,10,0.830508475,0.169491525,47,3,8,0,0,11,0.272727273,0.727272727,0,NA,NA,11,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,64.63349734,92.13380976,5.385405618
7/3/1996,1996,7,3,mr lindsey,governor,lindsey,Mr,1,19,10,6,24,59,0.322033898,0.169491525,0.101694915,0.406779661,35,25864,276.8461538,0.846153846,10,2,1,3,32,0.042602889,0.07965404,0,11,1,12,0.083333333,59,49,10,0.830508475,0.169491525,47,3,8,0,0,11,0.272727273,0.727272727,0,NA,NA,11,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,1,64.63349734,92.13380976,5.385405618
7/3/1996,1996,7,3,mr truman,economist,truman,Mr,1,19,10,6,24,59,0.322033898,0.169491525,0.101694915,0.406779661,14,4494,92.3125,0.5625,0,1,0,3,6,0.042602889,0.136188288,NA,11,1,12,0.083333333,59,49,10,0.830508475,0.169491525,47,3,8,0,0,11,0.272727273,0.727272727,0,NA,NA,11,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,64.63349734,92.13380976,5.385405618
8/20/1996,1996,8,3,mr siegman,associate economist,siegman,Mr,1,18,9,4,17,48,0.375,0.1875,0.083333333,0.354166667,3,1035,253,1,0,0,0,2,2,0.065988563,0.19265233,NA,11,1,12,0.083333333,48,41,7,0.854166667,0.145833333,36,3,7,0,0,10,0.3,0.7,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,70.6064179,42.34075809,5.279061334
8/20/1996,1996,8,3,mr prell,economist,prell,Mr,1,18,9,4,17,48,0.375,0.1875,0.083333333,0.354166667,13,5547,196.7692308,1,0,2,0,2,11,0.065988563,0.091468547,NA,11,1,12,0.083333333,48,41,7,0.854166667,0.145833333,36,3,7,0,0,10,0.3,0.7,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,70.6064179,42.34075809,5.279061334
8/20/1996,1996,8,3,mr kohn,secretary and economist,kohn,Mr,1,18,9,4,17,48,0.375,0.1875,0.083333333,0.354166667,5,1955,2246.8,1,0,0,0,2,5,0.065988563,0.017698099,NA,11,1,12,0.083333333,48,41,7,0.854166667,0.145833333,36,3,7,0,0,10,0.3,0.7,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,70.6064179,42.34075809,5.279061334
9/24/1996,1996,9,3,mr kohn,secretary and economist,kohn,Mr,1,18,11,5,19,53,0.339622642,0.20754717,0.094339623,0.358490566,11,1575,2033.909091,0.909090909,1,0,0,1,3,0.035806567,0.009979045,NA,11,1,12,0.083333333,53,46,7,0.867924528,0.132075472,41,3,7,0,0,10,0.3,0.7,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,68.01254032,68.95224723,5.293657602
9/24/1996,1996,9,3,mr prell,economist,prell,Mr,1,18,11,5,19,53,0.339622642,0.20754717,0.094339623,0.358490566,2,1307,60.5,1,0,0,0,1,4,0.035806567,0.055555556,NA,11,1,12,0.083333333,53,46,7,0.867924528,0.132075472,41,3,7,0,0,10,0.3,0.7,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,68.01254032,68.95224723,5.293657602
11/12/1997,1997,11,4,mr fisher,system open market account manager,fisher,Mr,1,19,11,5,18,53,0.358490566,0.20754717,0.094339623,0.339622642,19,33852,263.0588235,0.882352941,0,0,1,1,35,0.040159991,0.086288559,NA,11,1,12,0.083333333,53,46,7,0.867924528,0.132075472,41,2,9,0,0,11,0.181818182,0.818181818,0,NA,NA,11,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,78.51168233,53.72140119,5.458878691
2/5/1997,1997,2,1,mr madigan,associate director,madigan,Mr,1,18,8,6,24,56,0.321428571,0.142857143,0.107142857,0.428571429,3,1500,408.3333333,1,0,0,0,2,2,0.034084176,0.091814504,NA,10,0,10,0,56,48,8,0.857142857,0.142857143,46,2,8,0,0,10,0.2,0.8,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,64.54440055,19.42384295,5.274409192
2/5/1997,1997,2,1,mr prell,economist,prell,Mr,1,18,8,6,24,56,0.321428571,0.142857143,0.107142857,0.428571429,17,10016,92.17647059,0.705882353,1,3,0,3,30,0.034084176,0.107480725,NA,10,0,10,0,56,48,8,0.857142857,0.142857143,46,2,8,0,0,10,0.2,0.8,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,64.54440055,19.42384295,5.274409192
2/5/1997,1997,2,1,mr kohn,secretary and economist,kohn,Mr,1,18,8,6,24,56,0.321428571,0.142857143,0.107142857,0.428571429,23,7833,598.9090909,1,0,1,1,3,12,0.034084176,0.01271122,NA,10,0,10,0,56,48,8,0.857142857,0.142857143,46,2,8,0,0,10,0.2,0.8,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,64.54440055,19.42384295,5.274409192
2/5/1997,1997,2,1,mr truman,economist,truman,Mr,1,18,8,6,24,56,0.321428571,0.142857143,0.107142857,0.428571429,6,2289,86.5,0.666666667,0,0,0,3,2,0.034084176,-0.038195418,NA,10,0,10,0,56,48,8,0.857142857,0.142857143,46,2,8,0,0,10,0.2,0.8,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,64.54440055,19.42384295,5.274409192
3/25/1997,1997,3,1,mr prell,economist,prell,Mr,1,17,9,6,16,48,0.354166667,0.1875,0.125,0.333333333,8,6165,155.625,0.5,0,0,0,0,19,0.054821816,0.082367633,NA,10,0,10,0,48,44,4,0.916666667,0.083333333,38,2,8,0,0,10,0.2,0.8,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,61.01566954,60.95910064,5.491629839
3/25/1997,1997,3,1,mr kohn,secretary and economist,kohn,Mr,1,17,9,6,16,48,0.354166667,0.1875,0.125,0.333333333,2,57,8944,1,0,0,0,0,0,0.054821816,0.1,NA,10,0,10,0,48,44,4,0.916666667,0.083333333,38,2,8,0,0,10,0.2,0.8,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,61.01566954,60.95910064,5.491629839
5/20/1997,1997,5,2,mr kohn,secretary and economist,kohn,Mr,1,17,10,5,18,50,0.34,0.2,0.1,0.36,3,1256,5317.666667,1,0,0,0,2,1,0.057385075,0.077083333,NA,9,1,10,0.1,50,45,5,0.9,0.1,40,2,8,0,0,10,0.2,0.8,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,74.99195665,75.03735614,5.354305512
5/20/1997,1997,5,2,mr prell,economist,prell,Mr,1,17,10,5,18,50,0.34,0.2,0.1,0.36,7,2359,371.6666667,1,0,0,0,3,6,0.057385075,0.15247114,NA,9,1,10,0.1,50,45,5,0.9,0.1,40,2,8,0,0,10,0.2,0.8,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,74.99195665,75.03735614,5.354305512
7/2/1997,1997,7,3,mr stockton,associate economist,stockton,Mr,1,17,10,5,24,56,0.303571429,0.178571429,0.089285714,0.428571429,4,733,90.75,1,0,0,0,2,1,0.035774497,0.067045455,NA,10,0,10,0,56,46,10,0.821428571,0.178571429,46,2,8,0,0,10,0.2,0.8,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,57.1136192,24.04670856,5.347401138
7/2/1997,1997,7,3,mr kohn,secretary and economist,kohn,Mr,1,17,10,5,24,56,0.303571429,0.178571429,0.089285714,0.428571429,15,11932,176.3571429,1,0,1,0,2,13,0.035774497,0.036574838,NA,10,0,10,0,56,46,10,0.821428571,0.178571429,46,2,8,0,0,10,0.2,0.8,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,57.1136192,24.04670856,5.347401138
7/2/1997,1997,7,3,mr truman,economist,truman,Mr,1,17,10,5,24,56,0.303571429,0.178571429,0.089285714,0.428571429,2,498,18,1,0,0,0,2,0,0.035774497,0.222222222,NA,10,0,10,0,56,46,10,0.821428571,0.178571429,46,2,8,0,0,10,0.2,0.8,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,57.1136192,24.04670856,5.347401138
7/2/1997,1997,7,3,mr slifman,associate economist,slifman,Mr,1,17,10,5,24,56,0.303571429,0.178571429,0.089285714,0.428571429,5,755,177.4,0.6,0,0,0,2,0,0.035774497,0.130888278,NA,10,0,10,0,56,46,10,0.821428571,0.178571429,46,2,8,0,0,10,0.2,0.8,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,57.1136192,24.04670856,5.347401138
8/19/1997,1997,8,3,mr kohn,secretary and economist,kohn,Mr,1,17,10,4,17,48,0.354166667,0.208333333,0.083333333,0.354166667,13,17695,198.5384615,1,0,0,1,3,31,0.048658352,0.097689334,NA,10,0,10,0,48,41,7,0.854166667,0.145833333,38,2,8,0,0,10,0.2,0.8,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,66.42318316,75.88222824,5.401154315
8/19/1997,1997,8,3,mr fisher,system open market account manager,fisher,Mr,1,17,10,4,17,48,0.354166667,0.208333333,0.083333333,0.354166667,10,15651,138.9,1,2,0,2,3,18,0.048658352,0.07428673,NA,10,0,10,0,48,41,7,0.854166667,0.145833333,38,2,8,0,0,10,0.2,0.8,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,66.42318316,75.88222824,5.401154315
9/30/1997,1997,9,3,mr fisher,system open market account manager,fisher,Mr,1,17,10,5,18,50,0.34,0.2,0.1,0.36,3,12694,349,1,0,0,0,1,13,0.046127502,0.035337724,NA,10,0,10,0,50,43,7,0.86,0.14,40,2,8,0,0,10,0.2,0.8,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,47.76498995,16.57450987,5.529254714
11/17/1998,1998,11,4,nir fisher,system open market account manager,fisher,Mr,1,18,11,4,19,52,0.346153846,0.211538462,0.076923077,0.365384615,1,252,205,1,0,0,0,0,0,0.041630355,0.192307692,NA,10,1,11,0.090909091,52,45,7,0.865384615,0.134615385,41,1,9,0,0,10,0.1,0.9,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,95.782708,148.7490797,4.735287399
11/17/1998,1998,11,4,mr fisher,system open market account manager,fisher,Mr,1,18,11,4,19,52,0.346153846,0.211538462,0.076923077,0.365384615,20,28315,146.2105263,1,1,1,1,1,26,0.041630355,0.036514227,NA,10,1,11,0.090909091,52,45,7,0.865384615,0.134615385,41,1,9,0,0,10,0.1,0.9,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,95.782708,148.7490797,4.735287399
12/22/1998,1998,12,4,mr fisher,system open market account manager,fisher,Mr,1,18,10,7,16,51,0.352941176,0.196078431,0.137254902,0.31372549,14,13880,191.9285714,1,0,0,1,2,11,0.055075269,0.056617903,NA,10,1,11,0.090909091,51,43,8,0.843137255,0.156862745,40,1,9,0,0,10,0.1,0.9,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,82.45076375,87.63404598,4.693058139
2/4/1998,1998,2,1,ms johnson,associate director,johnson,Ms,1,18,9,5,24,56,0.321428571,0.160714286,0.089285714,0.428571429,9,21452,1836.375,0.75,0,0,1,1,15,0.039779763,0.07541993,NA,12,0,12,0,56,48,8,0.857142857,0.142857143,44,2,8,0,0,10,0.2,0.8,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,0,0,0,1,1,NA,84.99236179,137.3872052,5.408325808
2/4/1998,1998,2,1,mr fisher,system open market account manager,fisher,Mr,1,18,9,5,24,56,0.321428571,0.160714286,0.089285714,0.428571429,8,14975,114.75,1,2,1,0,0,9,0.039779763,-0.005149786,NA,12,0,12,0,56,48,8,0.857142857,0.142857143,44,2,8,0,0,10,0.2,0.8,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,84.99236179,137.3872052,5.408325808
2/4/1998,1998,2,1,mr prell,economist,prell,Mr,1,18,9,5,24,56,0.321428571,0.160714286,0.089285714,0.428571429,16,26527,1086.6875,0.6875,0,0,0,1,48,0.039779763,0.040313964,NA,12,0,12,0,56,48,8,0.857142857,0.142857143,44,2,8,0,0,10,0.2,0.8,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,84.99236179,137.3872052,5.408325808
2/4/1998,1998,2,1,mr lindsey,associate economist,lindsey,Mr,1,18,9,5,24,56,0.321428571,0.160714286,0.089285714,0.428571429,5,10064,311.6,1,0,0,0,0,17,0.039779763,0.15249016,NA,12,0,12,0,56,48,8,0.857142857,0.142857143,44,2,8,0,0,10,0.2,0.8,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,84.99236179,137.3872052,5.408325808
5/19/1998,1998,5,2,mr meyer,governor,meyer,Mr,1,19,9,4,21,53,0.358490566,0.169811321,0.075471698,0.396226415,2,12606,15.5,1,1,0,0,1,22,0.041875509,0.037597899,0,10,2,12,0.166666667,53,45,8,0.849056604,0.150943396,41,2,9,0,0,11,0.181818182,0.818181818,0,NA,NA,11,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,0,64.06512808,60.9189276,5.412042636
5/19/1998,1998,5,2,mr fisher,system open market account manager,fisher,Mr,1,19,9,4,21,53,0.358490566,0.169811321,0.075471698,0.396226415,16,24495,90.625,0.9375,0,0,1,1,30,0.041875509,0.075083225,NA,10,2,12,0.166666667,53,45,8,0.849056604,0.150943396,41,2,9,0,0,11,0.181818182,0.818181818,0,NA,NA,11,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,64.06512808,60.9189276,5.412042636
7/1/1998,1998,7,3,mr whitesell,section chief,whitesell,Mr,1,18,9,6,25,58,0.310344828,0.155172414,0.103448276,0.431034483,4,2587,106.5,1,0,1,0,0,6,0.031976398,0.084068627,NA,11,0,11,0,58,49,9,0.844827586,0.155172414,47,1,9,0,0,10,0.1,0.9,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,66.03146586,83.19637325,5.231623202
7/1/1998,1998,7,3,mr lindsey,associate economist,lindsey,Mr,1,18,9,6,25,58,0.310344828,0.155172414,0.103448276,0.431034483,1,8571,7814,1,0,0,0,0,14,0.031976398,0.015132409,NA,11,0,11,0,58,49,9,0.844827586,0.155172414,47,1,9,0,0,10,0.1,0.9,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,66.03146586,83.19637325,5.231623202
7/1/1998,1998,7,3,mr prell,economist,prell,Mr,1,18,9,6,25,58,0.310344828,0.155172414,0.103448276,0.431034483,12,17311,3386,1,1,0,0,0,24,0.031976398,0.073233334,NA,11,0,11,0,58,49,9,0.844827586,0.155172414,47,1,9,0,0,10,0.1,0.9,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,66.03146586,83.19637325,5.231623202
7/1/1998,1998,7,3,nir whitesell,section chief,whitesell,Mr,1,18,9,6,25,58,0.310344828,0.155172414,0.103448276,0.431034483,1,72,95,1,0,0,0,0,0,0.031976398,0,NA,11,0,11,0,58,49,9,0.844827586,0.155172414,47,1,9,0,0,10,0.1,0.9,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,66.03146586,83.19637325,5.231623202
7/1/1998,1998,7,3,mr fisher,system open market account manager,fisher,Mr,1,18,9,6,25,58,0.310344828,0.155172414,0.103448276,0.431034483,6,12239,316.5,1,0,0,0,0,23,0.031976398,0.0817745,NA,11,0,11,0,58,49,9,0.844827586,0.155172414,47,1,9,0,0,10,0.1,0.9,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,66.03146586,83.19637325,5.231623202
7/1/1998,1998,7,3,mr hooper,associate director,hooper,Mr,1,18,9,6,25,58,0.310344828,0.155172414,0.103448276,0.431034483,13,23015,653.3846154,1,0,0,0,0,16,0.031976398,0.039416871,NA,11,0,11,0,58,49,9,0.844827586,0.155172414,47,1,9,0,0,10,0.1,0.9,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,66.03146586,83.19637325,5.231623202
